topic_title,category,sub_category,is_pm,post,like_count,reply_count,url,created_at
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,Fun math for teapots? What? :joy:,2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2742,2018-01-22 17:28:36 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"I'm in class :joy: I shall do it sooon
Seems really interesting :joy:",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2744,2018-01-22 17:29:46 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"I feel like discourse lied to us
They didn't fix the nuking ability",2,0,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2745,2018-01-22 17:30:26 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"I just broke the forum *again* (sorry) with my extra long tag
Let's see if anyone notices

I have officially made the longest tag possible with unicode hooray!

@BlastFusion",2,0,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2747,2018-01-22 17:53:02 UTC
Well its done now folks-New (super) AmiiboTrash topic 2!,Random Stuff,-,No,"Does the ""latest"" menu look any different?",0,0,https://forum.gethopscotch.com/t/well-its-done-now-folks-new-super-amiibotrash-topic-2/26823/9847,2018-01-22 18:05:02 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"@HorseLover347 does the ""latest"" menu look any different? Look at one of my tags",0,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2749,2018-01-22 18:06:09 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"Longest tag EVER!!!

﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2751,2018-01-22 18:07:03 UTC
Hopscotch/Hopscotch Forum Updates Topic,Meta - Hopscotch,-,No,"That was my fault. One of my tags is wicked long:

﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽

I'll change it (It was a test)",3,1,https://forum.gethopscotch.com/t/hopscotch-hopscotch-forum-updates-topic/39192/20,2018-01-22 18:07:57 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"Idk, just a test, I'll change it back",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2753,2018-01-22 18:08:15 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"I'll bring it back when everyone is on tonight :joy:
Shhhhhhh

I need to make a topic on: How to Break the Forum
:joy:",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2755,2018-01-22 18:10:02 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"We've got nukes, we've got @fredrick @fred<hi>rick, and we've got tag nukes :joy:",1,0,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2756,2018-01-22 18:10:52 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"Yeah, that's too bad
I just won't tag 'em, and I'll keep it in the lounge",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2758,2018-01-22 18:11:45 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"Haha, lol nice :joy:
Way to go :ok_hand:",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2760,2018-01-22 18:13:10 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"I will after I screenshot it :ok_hand: (like in a minute)

I didn't realize it'd blow up the latest :joy:",1,0,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2762,2018-01-22 18:15:51 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"Honestly, that's hilarious :joy:
Almost ready",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2766,2018-01-22 18:17:42 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"# How to Break the Forum

---

This is the official guide on How to Break this Forum!
Please be respectful, and do not use these ideas to vandalize or bully.
I created this topic for educational purposes, don't abuse these ideas.
Keep this topic in the lounge, because y'all regulars are pretty trustworthy.
This topic is on Global Edit so that you can contribute, please don't delete.

---

[details=1. Nuking a Topic]

How to nuke a topic:
While writing your post, copy and paste this as much as possible: <bi<hi>g> @system 
It doesn't need to be @system, you can write whatever you want.

[details=Effect]

Once you've posted a nuke, it is impossible to delete
The effect of nuking a topic is wild:

[quote=""MR.GAM3R, post:43, topic:40246, full:true""]
After a topic gets “nuked”, replying will be kinda glitchy. You won’t be able to directly respond to posts, and the reply box will disappear if you dismiss the keyboard.
[/quote]

Is there a fix?
Once enough replies have been posted below the nuke, the situation diverts and the page becomes normal again (unless you visit the nuked post)


[details=Screenshots]
![IMG_3127|333x250](upload://ldTzCgkqhI4nmHwacDIWhJKBlzv.PNG)![IMG_3126|333x250](upload://d1ufZqcewLic0PQBpdx32i4RuT0.PNG)![IMG_3125|333x250](upload://uAXhDg2aKvIEJ3RV0qeyGVgkCog.jpg)![IMG_3124|333x250](upload://wkZp8Jk57qkMxNABxhuqKZelb9Q.jpg)![IMG_3128|333x250](upload://i6uGkzuqwncxh8daFPHcEQJlgGU.jpg)
[/details]

[/details]

Update: Discourse will be fixing this really soon courtesy of me and William04Gamer: [Link](https://meta.discourse.org/t/topic-nuking-a-serious-glitch/78455)
<sub> (They deleted my topic for whatever reason)

[/details]

---

[details=2. Nuking a tag, the ""latest"" section]

How to nukes the ""latest"" section:
When writing tags for your topic, write one of them as: ﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽﷽

﷽ is the widest unicode character that fits into the forum. And since you are only allowed to have a tag be at max 20 characters, ""﷽"" is the widest for this form.

[details=Effect]

Once you've edited in this nuke, it is easy to delete (you must be regular to do it on someone else's topic), but it really messes up the ""latest"" section if you are on an Apple Device. (Chrome books are fine, apparently)

[details=Screenshots]
![IMG_3123|333x250](upload://nefcKv8cr44NYFhFS3o6m6K3JbZ.PNG)
[/details]

[/details]

As of now, Discourse does not know about this glitch.

[/details]

---
[details=3. Fredrick (fredrick) but as a username: @Fredrick]
This is an interesting bug that takes use of the blocked words: If a word starts with f and ends in k, the word becomes blocked: fredrick, firetruck, forgot-to-do-my-homework.
(fred<hi>rick, fir<hi>etruck, forgot-to-do-my-homework)

Read about it in [this topic](https://forum.gethopscotch.com/t/how-to-be-untaggable-on-the-forum-really-sorry-if-you-got-tagged-multiple-times-read-the-first-post-20-new-alts-in-1-day/40209).

I have created an account called @fred<hi>rick and it is impossible to tag him: @Fredrick

[details=Effect]

It is impossible to tag @fred<hi>rick, even though he shows up as a username. Eternal peace!

Is there a fix?
No, unless the Hopscotch Team changes the guidelines of what to block, and directly unblocks fred<hi>rick as an inappropriate word.

[details=Screenshots]
![IMG_3129|187x250](upload://eAV4YME9qGzpAOTkNVGDQmioMTv.jpg)
[/details]

[/details] 

[/details]

---

[details=4. Spamliker's Secret (Still a Secret)]

Only known by a select few. If you really want to know, ask @AHappyCoder, the discoverer

Effects: Allows you to easily spam like people really quick 

[/details]

---

[details=5. OMTL bug, there's a user called: OMTL]

[/details]


---

Remember, this is for educational purposes, do not use these bugs to cause harm, vandalism, or bully. Or else you may get mass flagged by everyone. Thank you.

Global Edit has been enabled! If you have an insane forum bug or glitch, post it below and add it into the main topic. Thanks!",14,1,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/1,2018-01-22 18:20:16 UTC
ytlaS sI remaG ynnoJ (JonnyGamer's maybe first general topic) Da spam liking sessiono - where nukes are made and dreams are killed hehehehehehhehehehehehehehehhe esperanto estas tiel granda ĉi tio estas amuza - I eat you alive （Jonny is amazing),"Collabs, Requests & Competitions",-,No,"No, it works fine, it's just really weird looking. Just like that image
I made the topic",2,1,https://forum.gethopscotch.com/t/ytlas-si-remag-ynnoj-jonnygamers-maybe-first-general-topic-da-spam-liking-sessiono-where-nukes-are-made-and-dreams-are-killed-hehehehehehhehehehehehehehehhe-esperanto-estas-tiel-granda-ci-tio-estas-amuza-i-eat-you-alive-jonny-is-amazing/35103/2769,2018-01-22 18:22:04 UTC
Hopscotch/Hopscotch Forum Updates Topic,Meta - Hopscotch,-,No,"Hmm, ok, so for you it didn't look any different
It looks weird on Apple devices",1,1,https://forum.gethopscotch.com/t/hopscotch-hopscotch-forum-updates-topic/39192/26,2018-01-22 18:29:45 UTC
Hopscotch/Hopscotch Forum Updates Topic,Meta - Hopscotch,-,No,"Yeah, I guess so 🤔 Interesting",2,0,https://forum.gethopscotch.com/t/hopscotch-hopscotch-forum-updates-topic/39192/28,2018-01-22 18:31:30 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"Global Edit has been enabled! If you have an insane forum bug or glitch, post it below and add it into the main topic. Thanks!",3,0,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/3,2018-01-22 18:57:50 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"I might do the OMTL bug, there is a user named OMTL, and it is impossible to tag him without actually tagging the actual OMTL",3,1,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/4,2018-01-22 18:58:53 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"[quote=""AHappyCoder, post:5, topic:40312""]
Ehehehehe I won’t sorry not ready to give up the secret to my success
[/quote]

Pleeeeease 😂 <isksksksksksk>",4,1,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/8,2018-01-22 19:06:12 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"Oh, by the way, I nuked the ""latest"" section
I'm gonna do it again 😂

It's really easy to fix, but it messes up the ""latest"" on Apple deivces",2,0,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/9,2018-01-22 19:06:56 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,Okeeedokes 👌 <jinssjinandiasbdsiuqb>,0,0,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/12,2018-01-22 19:07:44 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"Wow, that is absolutely insane",0,0,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/14,2018-01-22 19:13:44 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"Hmm, this is really interesting. I'm gonna try to figure this out",3,1,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/18,2018-01-22 19:14:37 UTC
Official Guide to Breaking the Forum -- (Keep in Lounge because y'all regulars are trustworthy)﷽﷽﷽﷽﷽,Lounge,-,No,"@AHappyCoder, go and check the ""latest"" section
I'm gonna nuke it 😂",3,0,https://forum.gethopscotch.com/t/official-guide-to-breaking-the-forum-keep-in-lounge-because-yall-regulars-are-trustworthy/40312/22,2018-01-22 19:16:28 UTC
